driverId,week,hours-logged,miles-logged
132,34,58,2000

166,37,56,600

316,18,59,2600

759,14,54,1800

613,2,73,3100

36,20,76,1400

422,8,73,2700

910,36,50,1400

268,24,76,600

434,29,74,3200

621,39,61,400

771,49,52,3700

275,49,58,1700

611,26,77,2100

590,42,55,1100

644,5,71,1200

299,1,53,3500

968,52,74,3100

81,17,78,3800

59,44,65,500

891,12,65,0

489,31,68,2000

79,47,72,3600

158,9,62,2400

893,19,74,1700

604,12,69,1100

532,17,57,4000

271,17,62,1000

252,50,70,3200

877,42,76,3800

338,17,60,2700

1000,46,56,1900

628,38,64,1400

274,41,66,200

822,9,54,900

672,36,78,1400

185,7,78,3200

264,27,63,500

239,32,64,3300

321,10,71,1800

260,8,75,3600

723,40,72,3200

19,20,68,1800

853,14,53,2300

954,51,72,3000

541,11,64,1800

244,48,64,3800

364,14,59,2700

273,18,79,2900

410,15,79,2800

878,4,69,2300

97,35,53,2900

858,35,52,900

353,18,62,3900

565,33,64,1800

886,10,57,3100

509,21,55,1900

431,42,56,3300

807,23,74,2600

179,2,76,1600

176,24,60,1400

743,4,58,3100

177,5,56,3500

906,17,73,100

204,24,69,3300

784,8,70,2400

107,49,57,3700

686,43,60,2100

139,6,55,3300

911,36,65,2200

30,43,60,1100

580,29,78,400

111,18,57,2200

849,8,61,2500

253,6,78,200

73,21,68,3500

847,40,58,3300

884,52,79,300

640,28,65,3500

164,50,56,3600

830,8,50,3800

224,27,52,4000

860,35,64,1000

190,26,60,300

742,14,68,1000

984,50,63,1200

431,38,77,1700

833,1,54,3800

815,27,61,200

565,33,61,2100

547,45,57,2900

613,25,69,500

902,2,80,300

575,20,72,3200

165,20,76,1800

759,19,65,1800

274,16,77,300

693,43,65,1800

253,7,52,3800

573,48,61,200

833,17,58,1300

67,31,57,2000

532,46,72,2400

121,33,75,3500

743,51,60,2500

119,38,78,1800

292,45,63,0

751,37,50,2100

396,40,57,2300

131,23,74,3400

611,24,55,2600

569,40,59,3300

935,29,66,1700

348,47,67,1200

610,2,66,3300

171,3,77,1700

155,33,64,300

548,38,66,400

598,11,52,3200

597,18,79,3700

1006,2,52,3700

562,42,76,3300

922,4,68,800

786,17,62,2400

436,46,66,1200

555,1,64,3900

759,44,52,300

526,51,69,100

818,41,59,1900

142,24,79,3900

949,43,59,900

451,48,77,3400

954,31,71,1100

593,14,59,1900

467,3,79,1900

504,1,51,1200

481,19,71,2300

380,29,50,2300

55,7,74,2700

571,37,79,500

427,45,56,0

714,35,62,2400

444,22,54,3500

192,47,57,500

788,42,63,3800

260,32,62,2000

743,24,70,1200

380,52,74,3800

946,7,55,3300

22,52,63,1100

869,20,80,1800

64,38,75,3300

199,47,80,3600

106,17,72,1000

400,14,60,2900

549,18,74,1700

458,51,72,1100

71,35,62,1500

385,32,71,2800

170,33,54,3400

338,8,70,3700

703,13,58,3100

986,38,65,300

788,38,52,1900

331,14,80,2600

859,7,62,3200

467,20,78,600

594,45,56,2700

139,17,67,2800

855,11,58,3600

293,19,77,3700

35,4,53,1500

419,23,77,3200

249,49,74,2300

551,1,62,200

797,45,68,400

714,11,63,1600

400,44,80,3200

302,13,54,2500

624,44,50,1000

294,27,67,2300

912,44,70,1400

626,43,66,1700

178,2,50,100

270,9,58,4000

629,10,71,3000

186,3,62,2300

340,34,58,700

730,9,63,2800

809,43,65,2900

32,44,68,2900

995,47,75,0

526,31,65,3100

438,16,67,3500

833,30,65,400

175,25,66,4000

236,15,79,500

529,50,50,3200

605,24,55,400

330,43,60,4000

173,3,62,1700

308,28,76,1600

322,34,63,2200

850,7,70,2500

609,30,73,1500

708,31,58,700

482,32,68,2600

170,27,56,3900

546,52,53,2800

397,12,70,200

122,5,61,400

555,33,66,400

409,12,72,2900

456,19,68,1100

192,48,56,100

200,7,77,900

882,11,58,1200

325,14,77,2300

204,27,66,300

554,49,62,700

354,21,80,4000

673,28,68,1300

726,2,73,2200

504,21,62,500

844,31,54,2000

489,29,61,3800

774,7,64,3100

738,17,65,3000

909,36,55,1200

737,13,58,2500

580,45,62,500

201,45,61,400

121,7,58,3100

603,52,70,200

606,11,69,1000

107,48,72,2600

374,37,74,0

43,14,76,1800

206,32,53,1600

960,33,68,1100

135,40,58,100

253,2,72,2600

745,51,55,2100

868,24,71,1800

290,42,62,900

193,6,63,1600

329,30,59,2000

525,20,65,100

358,26,76,2300

200,37,58,3600

926,33,56,100

550,47,78,3000

527,36,51,2400

806,11,80,2200

516,2,60,2100

884,52,76,500

628,40,57,1900

904,36,71,3100

641,14,65,3500

821,14,53,1200

190,43,51,3900

297,21,52,100

542,18,57,0

263,46,60,2700

163,29,54,800

269,26,64,3800

939,1,57,3400

902,30,58,1800

432,35,68,2100

26,23,56,3700

750,15,76,2200

37,28,74,4000

356,46,63,800

844,40,79,3200

789,29,63,700

453,49,80,3600

137,13,79,3100

284,6,73,2200

57,50,72,500

129,38,55,700

89,6,70,2600

192,5,57,1800

549,24,65,3200

672,48,62,3200

690,25,59,1300

104,13,53,200

302,15,67,100

673,24,63,1800

215,15,74,400

886,29,69,1600

728,12,63,900

753,26,76,2100

223,33,63,0

929,29,51,800

982,26,59,2900

851,50,69,900

481,16,64,3500

486,33,50,3500

847,21,78,1600

111,51,57,1700

922,22,69,3300

47,34,51,1200

56,25,79,3100

415,12,80,3700

741,6,75,1900

455,29,68,3200

406,52,63,2800

30,14,74,1200

921,21,52,1800

911,32,73,2100

903,17,70,2600

366,5,70,2900

489,4,51,2700

283,37,57,3600

345,6,80,3100

895,26,77,3400

804,13,56,0

775,33,53,4000

21,52,73,2600

542,15,50,1700

174,28,52,100

903,29,52,1900

886,51,75,700

718,29,80,200

43,29,55,700

381,52,51,3600

550,46,58,300

219,39,51,3300

22,52,63,1500

616,5,52,3200

468,30,62,1900

795,2,80,1500

259,35,50,800

547,12,65,500

416,20,51,700

792,11,77,500

992,47,68,300

264,39,58,1800

18,44,51,700

652,18,54,2900

939,48,64,3300

897,44,57,2700

255,29,74,1200

280,3,55,2800

622,14,80,200

728,15,53,3300

98,48,70,2800

813,41,71,1700

405,23,67,400

101,28,60,2800

570,43,76,3500

575,35,68,2700

206,29,75,1700

349,19,56,700

948,27,78,1600

660,11,68,2400

526,42,68,3300

129,50,60,2600

589,14,78,1200

572,44,75,1900

457,37,53,3700

907,43,74,3500

602,11,75,1100

618,11,64,1600

271,43,68,3200

844,14,71,1100

725,46,80,1200

358,21,51,200

844,39,55,2300

361,47,67,1400

593,13,60,2200

345,49,53,2500

408,28,69,2300

939,15,56,2600

338,50,65,2400

378,6,52,1000

978,1,60,1500

238,1,58,1900

522,47,70,800

763,52,60,100

770,47,51,1900

945,29,77,2800

413,44,72,800

416,8,53,2800

667,24,72,4000

96,29,80,1000

546,17,60,1500

936,47,65,1800

741,15,72,3700

893,14,56,1400

405,6,64,0

246,7,69,800

948,15,71,1700

369,49,57,1800

188,8,74,3400

546,15,60,2700

593,52,68,3600

468,8,63,3900

41,48,78,3700

754,29,62,2900

11,9,53,800

855,7,66,1500

789,33,63,1900

492,47,80,2300

938,2,61,900

225,14,71,3900

837,22,76,3100

342,4,78,3800

503,16,71,200

975,27,52,3400

630,8,69,2300

576,27,60,700

276,1,59,4000

997,9,79,2500

687,26,79,900

669,4,50,2200

772,44,66,2400

32,1,59,3100

303,51,53,1800

68,32,66,0

264,15,76,3900

107,33,65,3100

686,24,66,500

339,18,75,3600

318,1,80,4000

180,2,67,2600

683,41,64,1100

183,52,72,3600

455,51,77,300

24,43,57,600

307,25,50,3300

821,22,66,1500

809,12,69,3700

767,36,51,2700

181,51,68,100

97,42,52,2500

826,27,63,2500

40,13,73,3400

842,39,58,1000

212,49,63,700

347,9,79,0

315,44,57,1000

936,47,63,500

704,26,53,3100

824,23,73,800

1005,37,53,2700

819,14,68,700

350,44,73,3200

648,3,78,0

152,25,54,1500

993,12,78,3900

181,5,57,3100

888,40,60,3900

893,52,73,3800

814,32,59,2500

33,16,50,2300

823,4,63,1100

97,24,65,700

205,39,61,500

625,46,50,0

921,20,55,3400

299,8,60,2400

1002,17,56,600

213,35,74,200

240,50,80,2200

536,26,77,2800

645,31,61,700

803,6,62,2900

95,29,52,600

229,52,53,400

886,39,54,2000

760,42,66,3600

656,15,58,3300

201,9,65,3100

871,8,73,4000

808,48,80,2000

90,43,71,2800

851,32,74,200

85,8,58,3200

150,33,59,3300

769,4,76,2200

468,35,70,2500

498,7,78,700

633,45,66,2000

329,24,54,3900

114,17,63,100

534,42,75,1000

19,22,55,500

661,28,65,1100

506,26,78,1400

472,44,78,3000

603,10,75,3800

469,37,54,0

972,4,50,3600

464,29,61,3500

708,50,77,2400

828,30,51,3700

549,8,80,1100

376,49,70,800

124,29,69,3800

964,24,57,600

963,2,51,400

466,28,66,2200

231,19,51,3900

203,40,78,1600

90,49,58,1700

390,35,57,2200

810,40,53,3400

394,28,59,1400

626,25,77,2800

68,37,52,1800

100,10,71,2300

606,26,72,3700

200,37,79,1500

982,37,55,2800

186,25,51,2400

757,25,58,3500

654,3,74,700

576,47,62,1600

856,39,63,100

132,38,67,1200

702,49,67,4000

730,39,63,700

17,3,59,3100

487,21,68,2000

886,20,71,3700

533,45,63,600

360,1,51,1900

145,7,71,2100

475,46,52,800

405,5,51,1600

313,2,70,2600

814,12,73,1300

672,20,52,500

536,10,64,2900

681,11,64,100

944,32,79,2500

473,37,61,700

307,46,69,100

105,24,79,2200

838,39,66,1200

508,27,76,2400

76,49,71,700

763,23,61,300

100,27,54,2000

723,50,61,1400

621,2,68,1500

702,6,77,1500

428,21,76,2000

818,21,56,500

528,7,65,3100

624,28,59,400

952,23,52,2400

290,20,50,3800

58,20,64,3200

245,3,63,400

411,16,78,2800

865,5,53,2100

328,49,71,1100

913,3,50,2100

1009,45,67,3900

824,26,69,1900

621,25,57,600

922,29,70,2600

161,28,67,3600

423,36,74,2500

640,11,63,1700

667,25,71,200

402,52,50,4000

515,29,55,1800

297,48,72,3900

192,22,65,1000

282,40,69,1200

630,47,77,2900

99,51,56,600

786,14,68,2500

641,42,73,3300

857,18,68,2800

133,22,62,200

237,36,51,1500

935,44,74,2400

94,33,71,3100

512,32,68,200

751,26,59,2700

300,32,61,1400

800,31,56,500

261,9,67,3500

448,27,51,600

775,5,73,3700

94,28,74,3700

59,18,67,1300

333,5,50,1700

887,49,74,1300

40,50,70,2700

338,51,79,3200

326,30,50,2000

503,27,67,3400

758,9,54,3000

171,51,68,1200

681,52,60,1000

352,8,54,3300

719,48,60,3500

209,17,51,300

150,49,65,200

887,40,55,1600

87,5,80,2000

691,45,70,1600

130,38,54,1200

578,29,65,1400

233,3,58,1500

138,40,71,2200

952,49,72,800

449,27,60,2300

807,13,77,1600

958,18,67,100

62,39,77,2600

998,32,53,2800

73,20,73,1300

259,18,77,1100

618,23,54,1300

1009,32,72,1000

184,49,74,3400

697,35,56,2100

413,44,73,2900

780,42,65,2100

739,43,76,700

323,3,76,2600

747,1,74,0

737,41,57,100

658,10,75,200

104,51,66,1600

568,39,78,600

886,38,70,200

118,38,53,2600

829,26,60,1500

636,50,56,1300

867,30,53,2000

652,18,54,2400

97,9,76,4000

512,2,57,1500

676,19,54,3800

673,46,50,2900

894,30,75,3800

598,6,72,3100

463,1,78,2700

69,4,71,1800

206,37,65,1200

705,51,77,2900

943,23,77,1200

715,4,50,3800

666,30,75,1400

361,50,71,3100

338,7,71,3500

571,27,57,500

946,23,73,3700

50,38,55,0

291,5,80,1200

501,41,75,2700

517,16,71,700

375,23,57,1200

837,47,55,100

933,18,63,3800

401,24,61,3800

110,34,65,3800

926,29,79,100

920,8,65,3800

113,33,79,3500

203,24,64,1900

801,52,59,3400

544,21,50,900

673,16,72,600

276,26,71,400

195,47,65,3200

537,18,72,3300

175,31,69,1300

412,31,60,4000

556,46,74,1500

642,37,52,200

852,17,53,300

457,16,55,800

164,10,61,3200

107,20,67,2900

346,40,58,800

144,1,79,200

330,29,74,2100

836,13,54,4000

634,49,70,3100

629,44,79,3800

890,46,54,400

752,35,73,600

647,51,74,400

719,26,69,1600

215,24,70,3500

226,22,74,1000

923,2,55,1000

195,32,74,1600

673,42,65,800

454,49,77,1100

335,32,80,1800

682,25,63,1100

593,15,50,1000

185,45,72,1100

438,34,76,600

405,30,53,800

27,35,58,2900

327,1,64,600

99,23,78,2700

927,3,79,1900

419,4,62,0

207,43,61,2200

487,39,50,3200

835,42,73,200

446,13,67,2500

414,40,80,2300

951,38,76,2500

988,30,58,2100

48,42,68,2700

324,25,70,1200

248,48,66,3600

277,5,76,3100

332,9,61,900

355,38,64,100

895,9,59,200

15,18,56,3800

401,36,53,3500

982,13,52,800

492,51,76,1800

945,10,61,2000

638,16,69,2300

348,37,52,400

808,22,77,3300

378,30,68,100

266,32,68,1400

131,51,50,2500

845,26,73,1900

486,7,76,300

723,44,61,500

694,28,56,1200

205,16,72,3800

1000,38,65,3900

849,51,50,2400

778,37,71,600

611,26,62,400

398,2,59,300

644,31,77,600

460,39,73,1600

569,7,73,2500

804,36,57,2100

252,27,78,3900

882,40,80,100

887,8,60,1000

164,48,66,4000

826,11,61,1900

620,26,71,2700

144,37,59,300

291,41,67,2000

915,30,76,1700

404,5,69,3500

428,3,56,1900

474,31,64,3000

630,44,67,3500

410,34,53,3800

587,52,74,3100

122,23,72,2900

774,10,65,1200

478,36,70,700

431,43,77,1200

46,25,55,3800

270,1,76,2200

945,40,75,2900

193,32,69,2800

650,5,62,200

60,37,58,300

885,29,65,1500

162,9,68,600

265,29,56,1700

346,22,68,900

107,17,50,3300

443,27,50,3400

10,10,62,2300

845,22,78,1500

686,49,70,700

661,41,77,1200

685,51,60,1500

778,36,55,1500

84,28,72,600

948,23,64,2900

415,29,75,0

144,47,64,3300

28,30,76,0

332,4,66,3500

370,23,70,2200

993,33,70,3500

888,25,78,3500

583,2,74,1900

1005,44,66,700

145,49,56,2200

311,22,71,2700

838,33,66,400

728,18,70,200

866,7,62,2400

420,3,57,900

89,42,74,2300

99,31,68,2200

131,25,75,2200

352,26,60,400

80,51,54,2100

949,33,80,3300

975,42,55,600

933,21,76,900

464,46,57,500

441,9,54,400

956,41,71,1600

546,26,73,1200

953,43,74,700

203,49,54,300

670,23,57,1000

630,10,55,3300

975,47,70,900

128,39,80,3200

74,28,74,600

686,23,66,1400

263,1,73,3400

1001,52,75,500

864,2,79,1900

414,20,77,2700

819,46,71,3600

609,32,79,1300

824,21,71,2000

16,18,50,100

109,11,51,600

187,11,67,3700

861,34,67,3300

466,33,51,2900

837,19,66,3100

158,33,70,2200

124,23,75,3600

680,7,71,1400

235,30,78,0

32,44,75,3500

672,45,73,2200

704,19,78,2600

107,17,62,1300

355,36,58,2100

52,52,64,2200

358,34,75,400

574,39,60,700

768,1,59,2700

253,15,67,3800

419,28,53,3000

285,51,71,2000

479,14,75,3500

594,41,69,3900

635,26,53,2300

600,44,76,2100

28,33,77,1900

307,24,75,1200

822,4,79,2200

94,29,79,2600

450,7,54,4000

654,7,64,1100

627,14,65,3900

317,13,62,4000

984,33,66,2900

925,37,74,100

189,12,72,1900

777,13,80,2000

420,21,60,1100

323,46,54,0

391,21,66,2300

985,49,74,3500

634,50,75,2200

888,7,56,100

373,51,77,800

394,44,63,3300

384,46,79,800

681,37,50,1900

298,44,72,3100

945,37,67,3800

691,28,80,2300

107,49,76,3800

29,3,68,1700

456,52,54,3300

757,47,78,900

329,38,68,2500

986,42,72,900

246,7,54,3400

163,36,61,1800

629,50,50,200

732,12,67,1600

181,19,64,800

279,47,62,3600

758,48,64,1400

197,5,72,2800

459,47,52,1500

692,33,56,3400

1003,11,78,3000

604,21,63,1900

324,47,50,1500

509,14,75,4000

898,6,69,2500

831,23,64,2200

826,4,52,0

969,21,54,3100

677,19,76,800

1006,11,60,3400

560,13,78,2500

879,12,52,1000

894,41,78,1900

588,8,54,2500

10,48,63,3400

435,45,51,2400

786,9,78,3600

269,31,51,3700

322,32,59,300

56,14,78,1100

956,38,59,1900

499,47,78,1500

741,31,79,1200

89,50,53,1000

511,30,61,900

719,34,77,800

259,8,69,3400

408,21,69,2600

90,10,78,600

645,27,58,700

334,36,68,1800

598,24,77,3300

250,42,70,2800

64,19,70,200

11,45,75,2200

168,5,65,3700

317,16,70,1600

812,4,70,2000

341,12,69,2900

856,43,51,2000

331,22,78,0

695,22,65,3400

847,17,58,2500

367,7,63,1700

659,49,71,1300

882,2,57,2700

431,27,80,1700

873,48,70,2200

272,16,77,1200

784,10,71,1300

308,5,52,1900

712,42,70,3800

21,2,61,2700

704,51,71,2600

958,47,53,100

190,6,75,3100

949,26,55,2800

178,20,61,1800

593,34,77,500

512,23,67,3300

649,49,67,2500

318,9,61,3300

735,26,77,500

129,52,55,900

352,43,55,2800

352,27,76,900

903,30,55,2600

651,5,62,100

1008,17,70,1700

388,50,80,2700

220,25,66,2100

416,38,79,1300

539,9,80,1700

543,5,75,2500

922,46,56,3300

785,35,67,3900

132,47,78,1100

249,21,66,3200

362,18,73,1600

555,12,57,400

494,11,61,3000

729,11,79,1100

572,44,60,2000

891,18,70,2400

385,34,65,1800

201,2,76,1400

461,43,55,1900

490,39,61,1800

556,48,79,1800

726,16,60,600

891,25,62,3800

512,10,67,2200

708,16,57,2800

593,31,71,3300

213,21,52,2700

164,7,58,800

819,49,68,1100

539,21,57,1300

69,40,61,3200

964,43,75,2700

114,37,74,400

818,39,59,100

218,43,58,1100

914,43,77,1000

515,18,80,3000

210,23,58,1100

115,20,61,2900

229,24,66,400

164,45,74,2300

309,2,70,3800

31,46,53,1900

347,46,67,4000

853,42,67,0

170,45,74,2100

721,20,67,2600

365,47,51,3800

925,12,79,400

587,12,75,3700

164,10,53,1200

841,40,50,2500

931,17,67,2300

255,32,60,3700

548,1,56,2300

757,23,54,900

157,47,59,1600

360,51,55,3800

370,52,77,300

313,48,51,0

657,21,77,3800

371,40,59,3500

849,19,79,2400

179,25,52,200

332,3,53,1000

415,36,75,2000

93,31,72,2700

47,48,65,0

685,46,62,1200

817,48,66,3000

230,15,77,1100

60,10,80,3000

824,22,61,2300

904,27,79,0

586,49,59,3800

443,25,77,3500

723,21,80,3400

688,20,65,1200

603,49,63,2100

487,17,60,2000

861,38,77,2400

692,20,60,2400

529,34,79,2500

413,42,75,1300

274,30,76,3700

197,43,65,2900

690,9,53,3900

639,5,61,1500

206,9,58,400

640,48,77,2500

76,29,59,2600

501,34,56,2500

623,16,60,1000

465,52,63,2700

516,50,57,900

982,1,53,3400

111,42,67,2000

447,35,72,3800

768,51,56,100

771,29,66,2900

184,33,66,1900

256,33,67,3000

939,14,66,2400

729,10,51,1900

823,18,77,500

946,13,59,900

935,17,78,300

316,4,53,800

630,48,65,3300

530,6,59,100

320,21,69,3900

498,27,67,1900

376,39,64,1400

869,45,71,700

94,47,73,3100

94,8,75,4000

660,32,67,0

446,49,51,3800

252,52,51,100

381,43,74,2800

550,12,78,3900

856,49,66,1400

563,36,79,1600

393,36,68,2800

361,49,56,1300

123,24,79,3500

717,51,70,2100

806,16,68,2800

370,35,71,2100

44,43,79,2900

213,1,55,3200

584,48,64,1500

781,11,77,3300

796,40,64,0

688,35,74,2400

229,52,59,1600

788,39,58,2200

154,34,62,4000

998,32,62,1400

235,10,58,3800

935,40,70,2400

739,36,75,500

82,47,70,900

389,43,67,1000

666,34,60,2200

646,27,61,2200

747,7,61,500

685,2,70,3400

981,5,71,1400

288,27,60,3000

682,27,54,2300

273,48,78,0

508,31,53,2200

935,24,63,2400

15,48,51,600

987,37,65,2400

684,44,67,700

439,50,55,600

13,18,67,3100

457,19,79,2000

485,21,78,500

695,50,80,1900

742,38,73,100

324,8,76,3600

359,44,75,700

828,37,73,100

390,28,51,2000

789,18,65,2300

922,38,73,800

591,8,55,1600

950,52,56,1900

815,45,64,3800

410,50,77,0

169,32,76,2700

439,37,71,2900

66,25,51,2700

355,40,56,1500

453,8,76,300

629,19,76,800

397,4,61,900

490,13,55,1200

376,32,75,900

99,25,51,1600

183,21,73,3900

657,5,65,300

989,51,59,3000

374,4,61,3700

892,37,72,600

649,43,60,2000

740,44,60,3100

708,26,53,600

539,16,60,100

785,10,57,3800

987,19,51,3300

72,47,75,600

230,9,59,200

656,10,80,2800

207,22,61,4000

277,1,67,3300

50,46,70,1400

375,47,60,1200

591,18,59,300

894,40,61,3300

495,9,66,1800

224,39,59,0

488,41,78,300

168,24,65,3500

24,38,50,3700

54,1,61,3100

298,1,64,2800

890,28,80,3200

884,51,62,1200

31,4,74,3000

507,5,67,3400

656,46,69,2600

253,38,56,1400

860,45,69,2600

360,26,59,1300

817,6,72,2600

986,23,64,2600

468,35,51,2000

565,47,66,1000

49,44,62,2200

22,41,52,1700

67,48,58,2000

752,25,58,500

316,51,66,2600

879,34,78,1200

157,19,64,3000

823,31,71,200

840,14,51,0

979,1,79,700

341,33,60,3400

61,28,71,200

606,1,79,3200

838,46,80,2200

485,30,54,100

471,6,77,3300

459,29,77,3100

402,47,76,1300

161,47,56,2900

264,29,71,3000

104,15,72,3700

944,45,65,2700

495,31,78,1900

756,27,63,1200

688,32,68,700

953,29,59,3700

548,17,59,100

213,27,78,1400

896,11,74,3200

312,34,61,3900

878,24,58,4000

943,34,58,900

821,34,74,600

861,14,80,3700

632,7,73,400

808,47,59,2300

452,30,55,100

18,22,59,4000

212,44,77,3100

928,39,72,2900

805,50,80,100

648,47,67,100

112,36,64,2500

212,21,68,3000

622,14,54,3000

906,37,56,500

967,37,62,1600

322,31,68,700

